State,Date,Confirmed,Deaths,Recovered,Active,Total_Test_Results,People_Hospitalized
Colorado,2021-03-20,448362,6065,0.0,0.0,6643515.0,0.0
Connecticut,2021-03-20,296691,7832,0.0,0.0,6839535.0,0.0
Delaware,2021-03-20,91635,1522,0.0,0.0,1500896.0,0.0
District of Columbia,2021-03-20,43034,1047,0.0,0.0,1314784.0,0.0
Florida,2021-03-20,1999257,32651,0.0,0.0,24725991.0,0.0
Georgia,2021-03-20,1042417,18464,0.0,0.0,7568654.0,0.0
Guam,2021-03-20,7780,134,0.0,0.0,126494.0,0.0
Mississippi,2021-03-20,302316,6945,0.0,0.0,1803796.0,0.0
Hawaii,2021-03-20,29763,452,0.0,0.0,1199823.0,0.0
Alabama,2021-03-20,510579,10425,0.0,0.0,4197743.0,0.0
Massachusetts,2021-03-20,610481,16803,0.0,0.0,17714455.0,0.0
Maryland,2021-03-20,397898,8132,0.0,0.0,8394319.0,0.0
Maine,2021-03-20,48071,728,0.0,0.0,1683712.0,0.0
Louisiana,2021-03-20,439737,9988,0.0,0.0,5876550.0,0.0
Michigan,2021-03-20,687815,16857,0.0,0.0,11020700.0,0.0
Kansas,2021-03-20,301519,4836,0.0,0.0,1293893.0,0.0
Iowa,2021-03-20,345304,5672,0.0,0.0,1347691.0,0.0
Indiana,2021-03-20,676247,12922,0.0,0.0,8556561.0,0.0
Illinois,2021-03-20,1218470,23304,0.0,0.0,19389098.0,0.0
Kentucky,2021-03-20,419872,5695,0.0,0.0,4072876.0,0.0
Idaho,2021-03-20,177185,1941,0.0,0.0,661299.0,0.0
Oregon,2021-03-21,161320,2362,0.0,0.0,4038731.0,0.0
Oklahoma,2021-03-21,435747,4788,0.0,0.0,3671020.0,0.0
Ohio,2021-03-21,998819,19136,0.0,0.0,10632732.0,0.0
North Dakota,2021-03-21,101602,1492,0.0,0.0,1447016.0,0.0
New Mexico,2021-03-21,189560,3889,0.0,0.0,2898931.0,0.0
New Jersey,2021-03-21,862648,24134,0.0,0.0,11643730.0,0.0
New Hampshire,2021-03-21,80316,1217,0.0,0.0,1574693.0,0.0
Nevada,2021-03-21,300951,5171,0.0,0.0,2869928.0,0.0
Pennsylvania,2021-03-21,993559,24802,0.0,0.0,11212190.0,0.0
North Carolina,2021-03-21,895263,11820,0.0,0.0,10179237.0,0.0
Puerto Rico,2021-03-21,104221,2096,0.0,0.0,1799842.0,0.0
Utah,2021-03-21,381254,2060,0.0,0.0,3000788.0,0.0
South Carolina,2021-03-21,540390,8977,0.0,0.0,5418440.0,0.0
South Dakota,2021-03-21,115723,1922,0.0,0.0,712963.0,0.0
Tennessee,2021-03-21,798621,11709,0.0,0.0,7060847.0,0.0
Texas,2021-03-21,2790489,47298,0.0,0.0,20619793.0,0.0
Nebraska,2021-03-21,206246,2135,0.0,0.0,2512723.0,0.0
Vermont,2021-03-21,17555,219,0.0,0.0,1231862.0,0.0
Virginia,2021-03-21,603745,10104,0.0,0.0,6273145.0,0.0
Washington,2021-03-21,354782,5174,0.0,0.0,5651370.0,0.0
West Virginia,2021-03-21,137478,2600,0.0,0.0,2374807.0,0.0
Wisconsin,2021-03-21,628969,7240,0.0,0.0,7359017.0,0.0
Wyoming,2021-03-21,55581,693,0.0,0.0,669237.0,0.0
Rhode Island,2021-03-21,133039,2595,0.0,0.0,3323071.0,0.0
Montana,2021-03-21,102966,1414,0.0,0.0,1163468.0,0.0
New York,2021-03-21,1779034,49201,0.0,0.0,42294145.0,0.0
Alabama,2021-03-21,511087,10436,0.0,0.0,4203611.0,0.0
Mississippi,2021-03-21,302677,6955,0.0,0.0,1804064.0,0.0
Alaska,2021-03-21,61165,310,0.0,0.0,1824902.0,0.0
American Samoa,2021-03-21,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-21,835765,16733,0.0,0.0,8250038.0,0.0
Arkansas,2021-03-21,328547,5533,0.0,0.0,2804807.0,0.0
California,2021-03-21,3702129,56038,0.0,0.0,51811542.0,0.0
Colorado,2021-03-21,449828,6068,0.0,0.0,6685482.0,0.0
Connecticut,2021-03-21,296691,7832,0.0,0.0,6877464.0,0.0
Delaware,2021-03-21,91942,1526,0.0,0.0,1507282.0,0.0
District of Columbia,2021-03-21,43175,1049,0.0,0.0,1320317.0,0.0
Florida,2021-03-21,2004362,32713,0.0,0.0,24779048.0,0.0
Georgia,2021-03-21,1044134,18530,0.0,0.0,7589490.0,0.0
Guam,2021-03-21,7780,134,0.0,0.0,126742.0,0.0
Missouri,2021-03-21,574847,8713,0.0,0.0,4721475.0,0.0
Idaho,2021-03-21,177420,1941,0.0,0.0,662892.0,0.0
Minnesota,2021-03-21,504273,6845,0.0,0.0,7396838.0,0.0
Michigan,2021-03-21,691070,16906,0.0,0.0,11065893.0,0.0
Massachusetts,2021-03-21,612857,16832,0.0,0.0,17821227.0,0.0
Hawaii,2021-03-21,29765,453,0.0,0.0,1205647.0,0.0
Maine,2021-03-21,48293,728,0.0,0.0,1694082.0,0.0
Maryland,2021-03-21,399016,8158,0.0,0.0,8433019.0,0.0
Kentucky,2021-03-21,420512,5720,0.0,0.0,4085678.0,0.0
Kansas,2021-03-21,301519,4836,0.0,0.0,1298420.0,0.0
Iowa,2021-03-21,345642,5674,0.0,0.0,1349418.0,0.0
Indiana,2021-03-21,677135,12926,0.0,0.0,8592072.0,0.0
Illinois,2021-03-21,1220432,23329,0.0,0.0,19481259.0,0.0
Louisiana,2021-03-21,439737,9988,0.0,0.0,5885264.0,0.0
Oklahoma,2021-03-22,435755,4788,0.0,0.0,3671020.0,0.0
Ohio,2021-03-22,999750,19152,0.0,0.0,10673786.0,0.0
North Dakota,2021-03-22,101651,1492,0.0,0.0,1448603.0,0.0
North Carolina,2021-03-22,895263,11820,0.0,0.0,10211781.0,0.0
Nebraska,2021-03-22,206388,2135,0.0,0.0,2517512.0,0.0
New Mexico,2021-03-22,189731,3889,0.0,0.0,2911416.0,0.0
New Jersey,2021-03-22,865886,24174,0.0,0.0,11644702.0,0.0
New Hampshire,2021-03-22,80543,1217,0.0,0.0,1574693.0,0.0
Nevada,2021-03-22,301178,5172,0.0,0.0,2877909.0,0.0
Oregon,2021-03-22,161531,2363,0.0,0.0,4038731.0,0.0
New York,2021-03-22,1782769,49226,0.0,0.0,42552274.0,0.0
Pennsylvania,2021-03-22,995938,24816,0.0,0.0,11263489.0,0.0
Texas,2021-03-22,2792471,47346,0.0,0.0,20683375.0,0.0
Rhode Island,2021-03-22,133039,2595,0.0,0.0,3323071.0,0.0
South Carolina,2021-03-22,541582,9007,0.0,0.0,5443276.0,0.0
South Dakota,2021-03-22,115867,1923,0.0,0.0,712963.0,0.0
Tennessee,2021-03-22,798621,11709,0.0,0.0,7060847.0,0.0
Utah,2021-03-22,381629,2062,0.0,0.0,3007682.0,0.0
Vermont,2021-03-22,17740,219,0.0,0.0,1243565.0,0.0
Virginia,2021-03-22,604904,10117,0.0,0.0,6295968.0,0.0
Washington,2021-03-22,354782,5174,0.0,0.0,5671210.0,0.0
West Virginia,2021-03-22,137826,2606,0.0,0.0,2382122.0,0.0
Wisconsin,2021-03-22,629407,7240,0.0,0.0,7379734.0,0.0
Wyoming,2021-03-22,55581,693,0.0,0.0,669237.0,0.0
Puerto Rico,2021-03-22,104516,2096,0.0,0.0,1801709.0,0.0
Montana,2021-03-22,103060,1414,0.0,0.0,1168518.0,0.0
Missouri,2021-03-22,575253,8718,0.0,0.0,4737537.0,0.0
Minnesota,2021-03-22,505224,6850,0.0,0.0,7424801.0,0.0
Alabama,2021-03-22,511460,10436,0.0,0.0,4206247.0,0.0
Alaska,2021-03-22,61165,310,0.0,0.0,1824902.0,0.0
American Samoa,2021-03-22,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-22,836253,16745,0.0,0.0,8290756.0,0.0
Arkansas,2021-03-22,328655,5539,0.0,0.0,2810500.0,0.0
California,2021-03-22,3704268,56448,0.0,0.0,52039801.0,0.0
Colorado,2021-03-22,450630,6073,0.0,0.0,6720931.0,0.0
Connecticut,2021-03-22,296691,7832,0.0,0.0,6877464.0,0.0
Delaware,2021-03-22,92287,1529,0.0,0.0,1514610.0,0.0
District of Columbia,2021-03-22,43229,1050,0.0,0.0,1326918.0,0.0
Florida,2021-03-22,2008349,32742,0.0,0.0,24822702.0,0.0
Georgia,2021-03-22,1045694,18530,0.0,0.0,7612987.0,0.0
Mississippi,2021-03-22,302837,6956,0.0,0.0,1804320.0,0.0
Hawaii,2021-03-22,29830,454,0.0,0.0,1209327.0,0.0
Michigan,2021-03-22,691070,16906,0.0,0.0,11104442.0,0.0
Massachusetts,2021-03-22,614668,16867,0.0,0.0,17931886.0,0.0
Maryland,2021-03-22,400023,8170,0.0,0.0,8463097.0,0.0
Guam,2021-03-22,7780,134,0.0,0.0,126742.0,0.0
Louisiana,2021-03-22,439737,9988,0.0,0.0,5885264.0,0.0
Maine,2021-03-22,48464,729,0.0,0.0,1669404.0,0.0
Kansas,2021-03-22,301519,4836,0.0,0.0,1298420.0,0.0
Iowa,2021-03-22,345785,5675,0.0,0.0,1350867.0,0.0
Indiana,2021-03-22,677905,12946,0.0,0.0,8624407.0,0.0
Illinois,2021-03-22,1221863,23357,0.0,0.0,19558920.0,0.0
Idaho,2021-03-22,177420,1941,0.0,0.0,664181.0,0.0
Kentucky,2021-03-22,420828,5738,0.0,0.0,4088421.0,0.0
Oklahoma,2021-03-23,436730,4788,0.0,0.0,3671020.0,0.0
Ohio,2021-03-23,1001194,19166,0.0,0.0,10700920.0,0.0
North Dakota,2021-03-23,101701,1492,0.0,0.0,1449147.0,0.0
North Carolina,2021-03-23,898102,11836,0.0,0.0,10211781.0,0.0
Nebraska,2021-03-23,206571,2135,0.0,0.0,2520903.0,0.0
New Mexico,2021-03-23,189893,3892,0.0,0.0,2919549.0,0.0
New Jersey,2021-03-23,869037,24181,0.0,0.0,11645357.0,0.0
New Hampshire,2021-03-23,80750,1217,0.0,0.0,1589271.0,0.0
Nevada,2021-03-23,301334,5174,0.0,0.0,2883938.0,0.0
Oregon,2021-03-23,161706,2365,0.0,0.0,4038731.0,0.0
New York,2021-03-23,1785565,49244,0.0,0.0,42798540.0,0.0
Pennsylvania,2021-03-23,997558,24793,0.0,0.0,11263489.0,0.0
Texas,2021-03-23,2795003,47446,0.0,0.0,20739846.0,0.0
Rhode Island,2021-03-23,134039,2604,0.0,0.0,3323071.0,0.0
South Carolina,2021-03-23,542203,9027,0.0,0.0,5464266.0,0.0
South Dakota,2021-03-23,115972,1923,0.0,0.0,712963.0,0.0
Tennessee,2021-03-23,801645,11713,0.0,0.0,7060847.0,0.0
Utah,2021-03-23,381788,2062,0.0,0.0,3013340.0,0.0
Vermont,2021-03-23,17839,219,0.0,0.0,1252179.0,0.0
Virginia,2021-03-23,605967,10127,0.0,0.0,6313570.0,0.0
Washington,2021-03-23,355986,5183,0.0,0.0,5671210.0,0.0
West Virginia,2021-03-23,138102,2612,0.0,0.0,2387879.0,0.0
Wisconsin,2021-03-23,629787,7240,0.0,0.0,7402565.0,0.0
Montana,2021-03-23,103098,1414,0.0,0.0,1170524.0,0.0
Puerto Rico,2021-03-23,104743,2098,0.0,0.0,1802134.0,0.0
Wyoming,2021-03-23,55730,693,0.0,0.0,669237.0,0.0
Missouri,2021-03-23,575562,8719,0.0,0.0,4747454.0,0.0
Minnesota,2021-03-23,506376,6850,0.0,0.0,7451672.0,0.0
Mississippi,2021-03-23,302932,6956,0.0,0.0,1804394.0,0.0
Alabama,2021-03-23,511779,10436,0.0,0.0,4213352.0,0.0
Alaska,2021-03-23,61517,310,0.0,0.0,1824902.0,0.0
American Samoa,2021-03-23,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-23,836737,16745,0.0,0.0,8321966.0,0.0
Arkansas,2021-03-23,328707,5544,0.0,0.0,2813478.0,0.0
California,2021-03-23,3706390,56519,0.0,0.0,52250830.0,0.0
Connecticut,2021-03-23,299667,7841,0.0,0.0,6877464.0,0.0
Delaware,2021-03-23,92429,1531,0.0,0.0,1521536.0,0.0
District of Columbia,2021-03-23,43383,1050,0.0,0.0,1333264.0,0.0
Florida,2021-03-23,2011211,32779,0.0,0.0,24893380.0,0.0
Georgia,2021-03-23,1046382,18556,0.0,0.0,7629922.0,0.0
Colorado,2021-03-23,450934,6070,0.0,0.0,6742446.0,0.0
Hawaii,2021-03-23,29915,454,0.0,0.0,1215107.0,0.0
Guam,2021-03-23,7784,134,0.0,0.0,126742.0,0.0
Massachusetts,2021-03-23,615874,16894,0.0,0.0,18008712.0,0.0
Maryland,2021-03-23,400705,8184,0.0,0.0,8494731.0,0.0
Maine,2021-03-23,48642,729,0.0,0.0,1706995.0,0.0
Louisiana,2021-03-23,441066,10030,0.0,0.0,5885264.0,0.0
Kentucky,2021-03-23,421121,5799,0.0,0.0,4088421.0,0.0
Michigan,2021-03-23,696838,16912,0.0,0.0,11104442.0,0.0
Iowa,2021-03-23,346217,5675,0.0,0.0,1351996.0,0.0
Indiana,2021-03-23,678416,12947,0.0,0.0,8649905.0,0.0
Illinois,2021-03-23,1223083,23379,0.0,0.0,19629022.0,0.0
Idaho,2021-03-23,177760,1946,0.0,0.0,664181.0,0.0
Kansas,2021-03-23,301898,4844,0.0,0.0,1298420.0,0.0
Oregon,2021-03-24,162016,2367,0.0,0.0,4073496.0,0.0
Oklahoma,2021-03-24,436929,4788,0.0,0.0,3688487.0,0.0
Ohio,2021-03-24,1002822,19178,0.0,0.0,10724326.0,0.0
North Dakota,2021-03-24,101865,1494,0.0,0.0,1449609.0,0.0
North Carolina,2021-03-24,899164,11854,0.0,0.0,10261464.0,0.0
New Jersey,2021-03-24,873840,24242,0.0,0.0,11645915.0,0.0
New Mexico,2021-03-24,190064,3903,0.0,0.0,2926336.0,0.0
New Hampshire,2021-03-24,81132,1218,0.0,0.0,1591316.0,0.0
Nevada,2021-03-24,301481,5188,0.0,0.0,2889644.0,0.0
Nebraska,2021-03-24,206707,2137,0.0,0.0,2524603.0,0.0
New York,2021-03-24,1788874,49262,0.0,0.0,42950868.0,0.0
Pennsylvania,2021-03-24,1001113,24836,0.0,0.0,11317698.0,0.0
Wyoming,2021-03-24,55799,695,0.0,0.0,672655.0,0.0
Rhode Island,2021-03-24,134336,2606,0.0,0.0,3361947.0,0.0
South Carolina,2021-03-24,542912,9030,0.0,0.0,5475940.0,0.0
South Dakota,2021-03-24,116100,1923,0.0,0.0,712963.0,0.0
Tennessee,2021-03-24,803104,11747,0.0,0.0,7095011.0,0.0
Texas,2021-03-24,2799598,47527,0.0,0.0,20793857.0,0.0
Utah,2021-03-24,382171,2077,0.0,0.0,3016876.0,0.0
Vermont,2021-03-24,17933,220,0.0,0.0,1255480.0,0.0
Virginia,2021-03-24,607234,10137,0.0,0.0,6324508.0,0.0
Washington,2021-03-24,356536,5186,0.0,0.0,5711583.0,0.0
West Virginia,2021-03-24,138429,2613,0.0,0.0,2392677.0,0.0
Wisconsin,2021-03-24,629787,7240,0.0,0.0,7414068.0,0.0
Montana,2021-03-24,103452,1419,0.0,0.0,1171632.0,0.0
Missouri,2021-03-24,576071,8773,0.0,0.0,4755127.0,0.0
Puerto Rico,2021-03-24,104888,2100,0.0,0.0,1807196.0,0.0
Minnesota,2021-03-24,507231,6857,0.0,0.0,7469658.0,0.0
Mississippi,2021-03-24,303238,6977,0.0,0.0,1818302.0,0.0
Alabama,2021-03-24,511789,10450,0.0,0.0,4221469.0,0.0
Alaska,2021-03-24,61694,312,0.0,0.0,1843027.0,0.0
American Samoa,2021-03-24,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-24,837244,16798,0.0,0.0,8342836.0,0.0
Arkansas,2021-03-24,328946,5547,0.0,0.0,2815482.0,0.0
California,2021-03-24,3708597,56768,0.0,0.0,52408982.0,0.0
Colorado,2021-03-24,452304,6074,0.0,0.0,6744675.0,0.0
Connecticut,2021-03-24,300565,7845,0.0,0.0,6952641.0,0.0
Delaware,2021-03-24,92609,1535,0.0,0.0,1523828.0,0.0
District of Columbia,2021-03-24,43488,1051,0.0,0.0,1335723.0,0.0
Florida,2021-03-24,2016513,32820,0.0,0.0,24989189.0,0.0
Georgia,2021-03-24,1048173,18588,0.0,0.0,7641150.0,0.0
Idaho,2021-03-24,178119,1951,0.0,0.0,666289.0,0.0
Hawaii,2021-03-24,29916,454,0.0,0.0,1221397.0,0.0
Guam,2021-03-24,7789,134,0.0,0.0,127561.0,0.0
Massachusetts,2021-03-24,617695,16915,0.0,0.0,18045581.0,0.0
Maryland,2021-03-24,401427,8195,0.0,0.0,8511991.0,0.0
Maine,2021-03-24,48773,731,0.0,0.0,1709350.0,0.0
Louisiana,2021-03-24,441771,10037,0.0,0.0,5921236.0,0.0
Michigan,2021-03-24,701378,16932,0.0,0.0,11160380.0,0.0
Kansas,2021-03-24,301927,4844,0.0,0.0,1302135.0,0.0
Iowa,2021-03-24,346984,5683,0.0,0.0,1353498.0,0.0
Indiana,2021-03-24,679079,12959,0.0,0.0,8662932.0,0.0
Illinois,2021-03-24,1224915,23391,0.0,0.0,19676396.0,0.0
Kentucky,2021-03-24,421999,5814,0.0,0.0,4101147.0,0.0
Oregon,2021-03-25,162383,2368,0.0,0.0,4085646.0,0.0
Oklahoma,2021-03-25,437439,4850,0.0,0.0,3699748.0,0.0
North Dakota,2021-03-25,102001,1495,0.0,0.0,1450582.0,0.0
North Carolina,2021-03-25,901262,11894,0.0,0.0,10273869.0,0.0
New York,2021-03-25,1816518,49517,0.0,0.0,43094389.0,0.0
New Jersey,2021-03-25,877936,24292,0.0,0.0,11784885.0,0.0
Pennsylvania,2021-03-25,1006040,24872,0.0,0.0,11345465.0,0.0
New Hampshire,2021-03-25,81521,1228,0.0,0.0,1594339.0,0.0
Nevada,2021-03-25,301727,5203,0.0,0.0,2895551.0,0.0
Nebraska,2021-03-25,206939,2165,0.0,0.0,2534469.0,0.0
New Mexico,2021-03-25,190275,3909,0.0,0.0,2932542.0,0.0
Puerto Rico,2021-03-25,104966,2103,0.0,0.0,1814327.0,0.0
South Carolina,2021-03-25,543925,9055,0.0,0.0,5489821.0,0.0
Montana,2021-03-25,103666,1431,0.0,0.0,1175353.0,0.0
South Dakota,2021-03-25,116370,1924,0.0,0.0,717288.0,0.0
Tennessee,2021-03-25,804492,11792,0.0,0.0,7106932.0,0.0
Texas,2021-03-25,2803942,47689,0.0,0.0,20833344.0,0.0
Utah,2021-03-25,382733,2082,0.0,0.0,3024441.0,0.0
Vermont,2021-03-25,18028,222,0.0,0.0,1258372.0,0.0
Virginia,2021-03-25,608704,10143,0.0,0.0,6337388.0,0.0
Washington,2021-03-25,357499,5200,0.0,0.0,5733615.0,0.0
West Virginia,2021-03-25,138818,2619,0.0,0.0,2402189.0,0.0
Wisconsin,2021-03-25,631301,7263,0.0,0.0,7414086.0,0.0
Wyoming,2021-03-25,55887,695,0.0,0.0,673358.0,0.0
Rhode Island,2021-03-25,134807,2606,0.0,0.0,3373765.0,0.0
Missouri,2021-03-25,576914,8785,0.0,0.0,4770293.0,0.0
Ohio,2021-03-25,1004670,19190,0.0,0.0,10747356.0,0.0
Minnesota,2021-03-25,508541,6866,0.0,0.0,7480929.0,0.0
Alabama,2021-03-25,512711,10487,0.0,0.0,4231633.0,0.0
Mississippi,2021-03-25,303625,6981,0.0,0.0,1818531.0,0.0
American Samoa,2021-03-25,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-25,837849,16842,0.0,0.0,8355452.0,0.0
Arkansas,2021-03-25,329177,5560,0.0,0.0,2819737.0,0.0
California,2021-03-25,3711403,57018,0.0,0.0,52525010.0,0.0
Colorado,2021-03-25,453520,6077,0.0,0.0,6763424.0,0.0
Connecticut,2021-03-25,302022,7852,0.0,0.0,6970161.0,0.0
Delaware,2021-03-25,92819,1535,0.0,0.0,1527022.0,0.0
District of Columbia,2021-03-25,43595,1053,0.0,0.0,1339244.0,0.0
Florida,2021-03-25,2021656,32850,0.0,0.0,25089129.0,0.0
Georgia,2021-03-25,1049397,18660,0.0,0.0,7656010.0,0.0
Guam,2021-03-25,7789,134,0.0,0.0,128020.0,0.0
Alaska,2021-03-25,61914,312,0.0,0.0,1849135.0,0.0
Idaho,2021-03-25,178544,1952,0.0,0.0,667598.0,0.0
Illinois,2021-03-25,1227708,23408,0.0,0.0,19726135.0,0.0
Indiana,2021-03-25,680046,12975,0.0,0.0,8681198.0,0.0
Iowa,2021-03-25,347592,5689,0.0,0.0,1355863.0,0.0
Kansas,2021-03-25,302497,4874,0.0,0.0,1302135.0,0.0
Kentucky,2021-03-25,422694,5863,0.0,0.0,4105112.0,0.0
Louisiana,2021-03-25,442221,10056,0.0,0.0,5938201.0,0.0
Maine,2021-03-25,48972,731,0.0,0.0,1711825.0,0.0
Maryland,2021-03-25,402600,8214,0.0,0.0,8524947.0,0.0
Massachusetts,2021-03-25,619816,16970,0.0,0.0,18094681.0,0.0
Hawaii,2021-03-25,29974,457,0.0,0.0,1225693.0,0.0
Michigan,2021-03-25,706550,16949,0.0,0.0,11183009.0,0.0
Oregon,2021-03-26,162804,2370,0.0,0.0,4098594.0,0.0
Oklahoma,2021-03-26,437821,4850,0.0,0.0,3709814.0,0.0
North Dakota,2021-03-26,102198,1497,0.0,0.0,1452436.0,0.0
Nevada,2021-03-26,302171,5215,0.0,0.0,2902162.0,0.0
New Mexico,2021-03-26,190491,3916,0.0,0.0,2938591.0,0.0
New Jersey,2021-03-26,881882,24330,0.0,0.0,11830937.0,0.0
New Hampshire,2021-03-26,82039,1229,0.0,0.0,1603304.0,0.0
Pennsylvania,2021-03-26,1009812,24913,0.0,0.0,11389541.0,0.0
Nebraska,2021-03-26,207227,2174,0.0,0.0,2544052.0,0.0
North Carolina,2021-03-26,903374,11987,0.0,0.0,10294707.0,0.0
Puerto Rico,2021-03-26,105226,2106,0.0,0.0,1821346.0,0.0
Texas,2021-03-26,2807176,47822,0.0,0.0,20903330.0,0.0
South Carolina,2021-03-26,545254,9083,0.0,0.0,5504431.0,0.0
South Dakota,2021-03-26,116624,1927,0.0,0.0,718805.0,0.0
Tennessee,2021-03-26,806011,11796,0.0,0.0,7124858.0,0.0
Utah,2021-03-26,383260,2088,0.0,0.0,3033144.0,0.0
Vermont,2021-03-26,18215,223,0.0,0.0,1263878.0,0.0
Virginia,2021-03-26,610263,10147,0.0,0.0,6356719.0,0.0
Washington,2021-03-26,358606,5213,0.0,0.0,5756387.0,0.0
West Virginia,2021-03-26,139251,2624,0.0,0.0,2411199.0,0.0
Wisconsin,2021-03-26,632123,7267,0.0,0.0,7458664.0,0.0
Wyoming,2021-03-26,55920,695,0.0,0.0,675713.0,0.0
Montana,2021-03-26,103830,1435,0.0,0.0,1179826.0,0.0
Rhode Island,2021-03-26,135290,2607,0.0,0.0,3394250.0,0.0
Missouri,2021-03-26,578148,8788,0.0,0.0,4784242.0,0.0
Ohio,2021-03-26,1006171,19210,0.0,0.0,10766394.0,0.0
Minnesota,2021-03-26,510398,6892,0.0,0.0,7500947.0,0.0
Mississippi,2021-03-26,303942,6987,0.0,0.0,1818761.0,0.0
Alabama,2021-03-26,513138,10504,0.0,0.0,4239599.0,0.0
Alaska,2021-03-26,62063,313,0.0,0.0,1857100.0,0.0
American Samoa,2021-03-26,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-26,837987,16874,0.0,0.0,8369437.0,0.0
Arkansas,2021-03-26,329511,5571,0.0,0.0,2827904.0,0.0
California,2021-03-26,3714271,57275,0.0,0.0,52630376.0,0.0
Colorado,2021-03-26,454893,6082,0.0,0.0,6791625.0,0.0
Connecticut,2021-03-26,303510,7862,0.0,0.0,6988912.0,0.0
Delaware,2021-03-26,93038,1536,0.0,0.0,1529900.0,0.0
District of Columbia,2021-03-26,43669,1053,0.0,0.0,1342700.0,0.0
Florida,2021-03-26,2027429,32957,0.0,0.0,25175453.0,0.0
Georgia,2021-03-26,1051361,18751,0.0,0.0,7670684.0,0.0
New York,2021-03-26,1825069,49589,0.0,0.0,43301885.0,0.0
Hawaii,2021-03-26,30095,458,0.0,0.0,1232224.0,0.0
Guam,2021-03-26,7794,134,0.0,0.0,128437.0,0.0
Massachusetts,2021-03-26,622226,17010,0.0,0.0,18201030.0,0.0
Maryland,2021-03-26,403982,8217,0.0,0.0,8550257.0,0.0
Maine,2021-03-26,49190,731,0.0,0.0,1716462.0,0.0
Louisiana,2021-03-26,442620,10073,0.0,0.0,5951320.0,0.0
Kentucky,2021-03-26,423414,5970,0.0,0.0,4112263.0,0.0
Michigan,2021-03-26,712393,17003,0.0,0.0,11221588.0,0.0
Kansas,2021-03-26,302549,4875,0.0,0.0,1306875.0,0.0
Iowa,2021-03-26,348498,5708,0.0,0.0,1358001.0,0.0
Indiana,2021-03-26,680998,12982,0.0,0.0,8697759.0,0.0
Illinois,2021-03-26,1229898,23442,0.0,0.0,19805516.0,0.0
Idaho,2021-03-26,178887,1954,0.0,0.0,668735.0,0.0
Montana,2021-03-27,103980,1435,0.0,0.0,1185034.0,0.0
Nebraska,2021-03-27,207667,2175,0.0,0.0,2554999.0,0.0
Nevada,2021-03-27,302616,5226,0.0,0.0,2911503.0,0.0
New Hampshire,2021-03-27,82374,1231,0.0,0.0,1603304.0,0.0
New Jersey,2021-03-27,887481,24358,0.0,0.0,11884282.0,0.0
New York,2021-03-27,1833128,49647,0.0,0.0,43570161.0,0.0
North Carolina,2021-03-27,905528,12028,0.0,0.0,10334599.0,0.0
North Dakota,2021-03-27,102382,1498,0.0,0.0,1456679.0,0.0
Ohio,2021-03-27,1008913,19224,0.0,0.0,10804087.0,0.0
Oklahoma,2021-03-27,438295,4850,0.0,0.0,3716363.0,0.0
Oregon,2021-03-27,163294,2373,0.0,0.0,4112003.0,0.0
Puerto Rico,2021-03-27,105625,2109,0.0,0.0,1828336.0,0.0
Wyoming,2021-03-27,56046,695,0.0,0.0,678705.0,0.0
Rhode Island,2021-03-27,135775,2608,0.0,0.0,3417515.0,0.0
South Carolina,2021-03-27,546670,9092,0.0,0.0,5505078.0,0.0
South Dakota,2021-03-27,116833,1928,0.0,0.0,726200.0,0.0
Missouri,2021-03-27,579058,8792,0.0,0.0,4802095.0,0.0
Texas,2021-03-27,2812756,47947,0.0,0.0,20971296.0,0.0
Utah,2021-03-27,383713,2091,0.0,0.0,3043389.0,0.0
Vermont,2021-03-27,18498,224,0.0,0.0,1282792.0,0.0
Virginia,2021-03-27,612062,10154,0.0,0.0,6380146.0,0.0
Washington,2021-03-27,359666,5218,0.0,0.0,5777929.0,0.0
West Virginia,2021-03-27,139750,2628,0.0,0.0,2422268.0,0.0
Wisconsin,2021-03-27,632945,7271,0.0,0.0,7489419.0,0.0
Pennsylvania,2021-03-27,1014897,24944,0.0,0.0,11437711.0,0.0
Tennessee,2021-03-27,806792,11816,0.0,0.0,7144455.0,0.0
New Mexico,2021-03-27,190716,3923,0.0,0.0,2949537.0,0.0
Michigan,2021-03-27,718455,17023,0.0,0.0,11271412.0,0.0
Minnesota,2021-03-27,512097,6899,0.0,0.0,7536605.0,0.0
Alabama,2021-03-27,513580,10523,0.0,0.0,4247945.0,0.0
Alaska,2021-03-27,62255,313,0.0,0.0,1863992.0,0.0
American Samoa,2021-03-27,0,0,0.0,0.0,2140.0,0.0
Arizona,2021-03-27,838558,16898,0.0,0.0,8400353.0,0.0
Arkansas,2021-03-27,329695,5583,0.0,0.0,2834127.0,0.0
California,2021-03-27,3717814,57521,0.0,0.0,52765254.0,0.0
Colorado,2021-03-27,456302,6086,0.0,0.0,6823570.0,0.0
Connecticut,2021-03-27,305210,7865,0.0,0.0,7024484.0,0.0
Delaware,2021-03-27,93325,1536,0.0,0.0,1534540.0,0.0
District of Columbia,2021-03-27,43825,1055,0.0,0.0,1346884.0,0.0
