Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,American Samoa,Northern Mariana Islands,Virgin Islands
2021-01-05,5498.0,200.0,5932.0,4107.0,38962.0,3458.0,2332.0,767.0,262.0,15431.0,10091.0,13.0,155.0,1538.0,6839.0,3395.0,1942.0,-168.0,1693.0,4467.0,598.0,1956.0,4634.0,3031.0,1573.0,1767.0,4215.0,714.0,1448.0,2423.0,792.0,7153.0,1184.0,13142.0,5285.0,254.0,7580.0,1509.0,1035.0,8890.0,514.0,1144.0,2601.0,433.0,5399.0,33027.0,3318.0,165.0,4377.0,2332.0,1276.0,4019.0,312.0,0.0,0.0,28.0
2021-01-06,4591.0,340.0,7206.0,3705.0,38363.0,2557.0,2486.0,629.0,316.0,17783.0,7686.0,21.0,160.0,1263.0,7569.0,6146.0,2478.0,5296.0,5705.0,6876.0,525.0,3146.0,6851.0,4856.0,2326.0,2791.0,3833.0,682.0,1436.0,1938.0,922.0,5657.0,1485.0,16016.0,6952.0,338.0,7814.0,3324.0,735.0,9593.0,293.0,1611.0,5162.0,608.0,7731.0,20626.0,3769.0,120.0,5387.0,1985.0,1516.0,4109.0,321.0,0.0,3.0,0.0
2021-01-07,5046.0,333.0,9913.0,3323.0,41245.0,3473.0,3304.0,1220.0,268.0,19816.0,9790.0,8.0,483.0,1067.0,8757.0,7270.0,2413.0,114.0,4889.0,4530.0,535.0,2970.0,7548.0,4249.0,1983.0,0.0,5873.0,690.0,1122.0,3403.0,753.0,6704.0,1835.0,17588.0,10398.0,324.0,10251.0,3806.0,862.0,9654.0,286.0,1128.0,4877.0,448.0,8857.0,25292.0,4597.0,245.0,5379.0,3260.0,1324.0,4509.0,278.0,0.0,0.0,47.0
2021-01-08,5057.0,405.0,11658.0,2944.0,44837.0,3187.0,3236.0,554.0,357.0,19530.0,13296.0,13.0,304.0,1085.0,9277.0,6095.0,1573.0,5272.0,4737.0,3377.0,782.0,3732.0,8120.0,3908.0,2374.0,5430.0,5346.0,818.0,1023.0,2865.0,952.0,5931.0,1637.0,19560.0,10028.0,282.0,9535.0,5244.0,1762.0,10258.0,2169.0,1023.0,6064.0,448.0,6369.0,22463.0,3793.0,216.0,5238.0,4595.0,1896.0,4110.0,479.0,0.0,0.0,13.0
2021-01-09,4863.0,319.0,11094.0,2886.0,50558.0,2837.0,0.0,972.0,350.0,15445.0,11926.0,0.0,193.0,977.0,6717.0,5966.0,1409.0,0.0,4231.0,0.0,612.0,3758.0,7414.0,2898.0,2469.0,3203.0,4335.0,534.0,1006.0,2648.0,1082.0,6558.0,1498.0,17839.0,11581.0,120.0,8374.0,4303.0,1629.0,9328.0,563.0,0.0,5908.0,321.0,5844.0,19361.0,2613.0,171.0,5798.0,2988.0,1880.0,3516.0,72.0,0.0,0.0,0.0
2021-01-10,2750.0,259.0,11201.0,3330.0,39525.0,2201.0,0.0,798.0,334.0,12313.0,8193.0,0.0,148.0,432.0,4711.0,5093.0,511.0,0.0,3227.0,5398.0,279.0,3310.0,5656.0,0.0,2159.0,2214.0,2941.0,222.0,406.0,2260.0,609.0,5578.0,1203.0,16308.0,8833.0,158.0,6088.0,6498.0,1207.0,6755.0,489.0,0.0,4441.0,417.0,7419.0,16274.0,2276.0,177.0,5141.0,0.0,1434.0,2126.0,113.0,0.0,0.0,0.0
2021-01-11,2100.0,175.0,8995.0,1268.0,40708.0,1677.0,7364.0,554.0,202.0,11576.0,7454.0,24.0,156.0,572.0,4776.0,3685.0,1092.0,5129.0,2082.0,1405.0,313.0,3012.0,4251.0,5129.0,980.0,1227.0,2653.0,329.0,644.0,1680.0,933.0,5334.0,930.0,14179.0,5936.0,114.0,7892.0,3904.0,924.0,6578.0,349.0,2993.0,3129.0,181.0,3527.0,22015.0,1484.0,111.0,4530.0,5091.0,1070.0,1682.0,563.0,0.0,3.0,0.0
2021-01-12,3848.0,131.0,8559.0,3209.0,47369.0,1511.0,3689.0,619.0,430.0,14896.0,9193.0,6.0,60.0,1034.0,6642.0,3139.0,1481.0,91.0,3022.0,4705.0,715.0,2665.0,5487.0,2468.0,1315.0,1648.0,3245.0,424.0,1000.0,2593.0,603.0,4587.0,887.0,14791.0,6851.0,138.0,7981.0,2221.0,1173.0,7268.0,959.0,786.0,1703.0,244.0,3478.0,24441.0,2146.0,169.0,4561.0,1858.0,921.0,3307.0,677.0,0.0,0.0,23.0
2021-01-13,3147.0,296.0,5629.0,2467.0,38019.0,2438.0,3529.0,727.0,177.0,13990.0,8596.0,15.0,91.0,1091.0,5862.0,3642.0,1906.0,4301.0,4553.0,2896.0,824.0,2516.0,5918.0,3128.0,1487.0,1942.0,2863.0,576.0,1529.0,1143.0,862.0,7880.0,1145.0,14704.0,5098.0,167.0,6701.0,3920.0,1329.0,7947.0,212.0,1092.0,6021.0,452.0,4625.0,26106.0,5188.0,121.0,4598.0,2658.0,1189.0,2771.0,217.0,0.0,0.0,0.0
2021-01-14,3588.0,345.0,7311.0,2491.0,39940.0,2403.0,968.0,892.0,220.0,13720.0,9036.0,13.0,246.0,994.0,6652.0,4375.0,1399.0,306.0,4063.0,5313.0,808.0,2948.0,5955.0,3295.0,1581.0,1948.0,3580.0,457.0,932.0,2187.0,579.0,7092.0,1424.0,14187.0,9853.0,243.0,7654.0,3149.0,1137.0,7221.0,177.0,901.0,5802.0,317.0,4983.0,27886.0,2742.0,205.0,5294.0,2575.0,827.0,3140.0,412.0,0.0,0.0,0.0
2021-01-15,2945.0,300.0,9146.0,3124.0,38010.0,2281.0,1878.0,662.0,320.0,16875.0,9806.0,17.0,191.0,1112.0,6642.0,4666.0,1366.0,3944.0,3925.0,3705.0,823.0,2924.0,5525.0,3001.0,1627.0,2342.0,4138.0,525.0,779.0,1878.0,1009.0,6311.0,1262.0,19469.0,8914.0,221.0,7149.0,3544.0,1012.0,6128.0,1138.0,1057.0,4787.0,425.0,5557.0,26284.0,2543.0,161.0,4795.0,2193.0,1430.0,2706.0,208.0,0.0,0.0,0.0
2021-01-16,3153.0,193.0,8715.0,2543.0,35095.0,2025.0,0.0,645.0,397.0,12119.0,8533.0,0.0,180.0,806.0,5343.0,3889.0,822.0,0.0,3055.0,0.0,438.0,3292.0,5799.0,2211.0,1485.0,2680.0,2829.0,421.0,0.0,2040.0,639.0,6057.0,1088.0,15945.0,7986.0,115.0,7065.0,3632.0,1154.0,6424.0,569.0,0.0,6455.0,341.0,4808.0,17741.0,2150.0,181.0,6757.0,0.0,1475.0,2409.0,159.0,0.0,0.0,0.0
2021-01-17,1917.0,281.0,6981.0,976.0,31279.0,1498.0,0.0,922.0,314.0,11093.0,6332.0,0.0,95.0,278.0,4162.0,3162.0,403.0,0.0,2350.0,4127.0,340.0,2414.0,4414.0,0.0,1333.0,1606.0,2197.0,337.0,1068.0,1483.0,624.0,5132.0,744.0,13694.0,6811.0,150.0,5247.0,3333.0,793.0,5645.0,858.0,0.0,5762.0,266.0,4474.0,14449.0,1585.0,142.0,9914.0,3969.0,697.0,1891.0,295.0,0.0,0.0,94.0
2021-01-18,1430.0,154.0,5400.0,1109.0,28577.0,1190.0,6703.0,616.0,182.0,8002.0,4957.0,0.0,123.0,0.0,3385.0,2498.0,932.0,3471.0,1993.0,971.0,317.0,1769.0,3301.0,3343.0,969.0,1457.0,1677.0,183.0,198.0,1221.0,480.0,3853.0,626.0,13410.0,0.0,70.0,4312.0,1855.0,646.0,3763.0,558.0,0.0,3280.0,115.0,2430.0,11079.0,1082.0,163.0,7245.0,0.0,988.0,1169.0,345.0,0.0,1.0,0.0
2021-01-19,2515.0,130.0,6417.0,1331.0,35546.0,1685.0,2094.0,401.0,226.0,9816.0,7629.0,41.0,8.0,1224.0,4318.0,2727.0,1219.0,178.0,2239.0,2138.0,386.0,1972.0,3085.0,1545.0,919.0,1193.0,2364.0,288.0,0.0,1178.0,519.0,4628.0,691.0,12721.0,9860.0,137.0,4983.0,1576.0,617.0,6891.0,434.0,2623.0,2854.0,127.0,2314.0,19269.0,1302.0,101.0,4526.0,2050.0,1011.0,1933.0,214.0,0.0,0.0,23.0
2021-01-20,3112.0,170.0,4845.0,2520.0,19081.0,1371.0,1915.0,464.0,144.0,11914.0,8068.0,6.0,83.0,810.0,4822.0,2877.0,1485.0,3519.0,3414.0,2493.0,701.0,2167.0,4514.0,3196.0,1224.0,1702.0,2528.0,391.0,2306.0,1171.0,663.0,5438.0,881.0,11119.0,6415.0,151.0,6384.0,2004.0,674.0,5662.0,140.0,810.0,5525.0,277.0,4226.0,28095.0,2159.0,150.0,4515.0,2028.0,857.0,1851.0,202.0,0.0,0.0,22.0
2021-01-21,2881.0,214.0,9398.0,3106.0,25073.0,1983.0,1662.0,748.0,209.0,12873.0,8150.0,0.0,163.0,612.0,4979.0,3624.0,1653.0,187.0,3713.0,3736.0,675.0,2166.0,5140.0,2513.0,1270.0,2290.0,2999.0,394.0,864.0,1200.0,697.0,5049.0,988.0,13908.0,7187.0,147.0,7271.0,2701.0,831.0,5592.0,215.0,910.0,4649.0,337.0,3492.0,23317.0,2089.0,109.0,4013.0,2070.0,940.0,2569.0,300.0,0.0,0.0,0.0
2021-01-22,3551.0,299.0,8099.0,2162.0,24502.0,1798.0,2019.0,710.0,293.0,13719.0,8374.0,26.0,217.0,598.0,7042.0,3489.0,1255.0,3199.0,2745.0,1937.0,636.0,2396.0,5272.0,2538.0,1506.0,2050.0,2585.0,400.0,909.0,1869.0,618.0,4200.0,908.0,15684.0,7436.0,196.0,4278.0,2962.0,866.0,5307.0,554.0,949.0,4696.0,316.0,4064.0,18918.0,2649.0,179.0,4147.0,2162.0,998.0,2303.0,159.0,0.0,0.0,16.0
2021-01-23,3355.0,249.0,7316.0,1613.0,20821.0,1958.0,0.0,682.0,172.0,12311.0,8985.0,0.0,100.0,527.0,5152.0,3093.0,927.0,0.0,3789.0,0.0,324.0,2392.0,4641.0,1826.0,1540.0,1856.0,2258.0,361.0,599.0,1501.0,789.0,7147.0,848.0,13909.0,7181.0,155.0,5859.0,4175.0,761.0,5293.0,791.0,0.0,4601.0,247.0,4029.0,14684.0,1771.0,149.0,4904.0,1949.0,1137.0,2012.0,0.0,0.0,0.0,20.0
2021-01-24,1728.0,161.0,7217.0,1071.0,19447.0,1319.0,0.0,660.0,224.0,9535.0,4753.0,0.0,167.0,181.0,3292.0,2520.0,515.0,0.0,1571.0,3607.0,0.0,2145.0,3944.0,0.0,1181.0,1196.0,2268.0,242.0,293.0,1194.0,497.0,5272.0,626.0,12383.0,6096.0,97.0,4481.0,2952.0,568.0,3653.0,955.0,0.0,4536.0,185.0,2841.0,7948.0,1516.0,125.0,3792.0,0.0,555.0,1374.0,315.0,0.0,0.0,0.0
2021-01-25,1839.0,85.0,5321.0,636.0,25747.0,1215.0,5817.0,616.0,204.0,8720.0,3917.0,7.0,94.0,527.0,2944.0,2189.0,772.0,2595.0,1689.0,2080.0,448.0,1686.0,3651.0,3347.0,794.0,927.0,1737.0,164.0,646.0,990.0,398.0,4143.0,491.0,11972.0,4633.0,57.0,4334.0,1784.0,419.0,4704.0,568.0,2019.0,3092.0,32.0,1710.0,19003.0,859.0,132.0,6172.0,1943.0,532.0,1100.0,164.0,0.0,3.0,9.0
2021-01-26,2900.0,89.0,4748.0,2485.0,21823.0,1120.0,1267.0,299.0,195.0,9594.0,8393.0,12.0,11.0,559.0,3667.0,1718.0,1093.0,75.0,2692.0,2620.0,664.0,1482.0,2495.0,2075.0,707.0,1452.0,2198.0,344.0,329.0,956.0,477.0,4830.0,600.0,11040.0,3978.0,132.0,4262.0,1592.0,768.0,4749.0,473.0,642.0,2250.0,200.0,1979.0,21197.0,1411.0,120.0,4707.0,1341.0,1139.0,1564.0,90.0,0.0,0.0,23.0
2021-01-27,3177.0,182.0,5918.0,1777.0,16247.0,1676.0,2440.0,342.0,165.0,8408.0,6384.0,2.0,134.0,620.0,3751.0,2230.0,1112.0,3168.0,2415.0,3854.0,460.0,1939.0,3320.0,2065.0,827.0,2074.0,2180.0,371.0,662.0,1020.0,519.0,4756.0,751.0,10365.0,5587.0,154.0,5366.0,2710.0,708.0,5837.0,175.0,613.0,3564.0,228.0,3400.0,18599.0,2009.0,94.0,5227.0,1807.0,797.0,1559.0,216.0,0.0,0.0,0.0
2021-01-28,3648.0,184.0,4671.0,1892.0,22613.0,1441.0,1426.0,663.0,267.0,11423.0,7352.0,4.0,99.0,508.0,4191.0,2819.0,1010.0,77.0,2934.0,2493.0,284.0,2190.0,4631.0,2255.0,1316.0,1804.0,2666.0,403.0,813.0,1078.0,705.0,4746.0,672.0,13783.0,6490.0,144.0,5432.0,2331.0,720.0,6244.0,297.0,745.0,3938.0,187.0,1777.0,21052.0,1761.0,144.0,5121.0,2520.0,787.0,1980.0,62.0,0.0,0.0,11.0
2021-01-29,2848.0,187.0,5028.0,1707.0,19626.0,1722.0,1258.0,440.0,282.0,10976.0,6558.0,7.0,197.0,635.0,4156.0,2630.0,1195.0,2133.0,2601.0,2367.0,359.0,1880.0,3118.0,2139.0,1114.0,2186.0,2479.0,312.0,0.0,1328.0,543.0,5986.0,1079.0,12951.0,6959.0,153.0,4874.0,2801.0,946.0,9429.0,427.0,684.0,4464.0,160.0,4908.0,17916.0,1517.0,135.0,4238.0,1992.0,905.0,1804.0,260.0,0.0,0.0,14.0
2021-01-30,0.0,155.0,5119.0,1824.0,17418.0,1560.0,0.0,616.0,248.0,15019.0,6343.0,0.0,85.0,328.0,3345.0,2334.0,791.0,0.0,2646.0,0.0,355.0,2097.0,4108.0,1511.0,1072.0,1528.0,1548.0,516.0,973.0,1070.0,521.0,5274.0,741.0,12892.0,6168.0,104.0,4191.0,2386.0,687.0,4606.0,438.0,0.0,4152.0,115.0,2251.0,15078.0,1468.0,173.0,4309.0,1796.0,873.0,1613.0,14.0,0.0,0.0,0.0
2021-01-31,4057.0,132.0,5025.0,881.0,13315.0,1166.0,0.0,520.0,210.0,7788.0,3587.0,0.0,51.0,0.0,2428.0,1723.0,298.0,0.0,1766.0,3350.0,156.0,1747.0,2665.0,0.0,988.0,811.0,1197.0,187.0,143.0,959.0,294.0,4286.0,525.0,11209.0,4899.0,68.0,3011.0,2890.0,0.0,3726.0,218.0,0.0,3601.0,180.0,3119.0,13078.0,1194.0,134.0,2558.0,0.0,661.0,1143.0,208.0,0.0,0.0,0.0
2021-02-01,1221.0,107.0,3741.0,1226.0,18383.0,916.0,3931.0,424.0,136.0,5730.0,3034.0,29.0,96.0,482.0,2312.0,1709.0,779.0,2052.0,1617.0,965.0,219.0,1163.0,2398.0,2572.0,721.0,705.0,1647.0,121.0,237.0,838.0,340.0,3517.0,486.0,8932.0,3776.0,51.0,3287.0,1414.0,957.0,3693.0,614.0,1518.0,2530.0,65.0,1326.0,36283.0,584.0,118.0,2861.0,1738.0,424.0,781.0,145.0,0.0,1.0,23.0
2021-02-02,2078.0,139.0,2938.0,1510.0,13134.0,936.0,2568.0,201.0,0.0,10533.0,4961.0,2.0,42.0,491.0,2304.0,1512.0,1087.0,147.0,2431.0,2603.0,417.0,905.0,2239.0,1433.0,604.0,825.0,1782.0,314.0,487.0,811.0,367.0,3150.0,432.0,7949.0,2926.0,117.0,3657.0,1312.0,605.0,4201.0,288.0,235.0,1988.0,116.0,2173.0,19060.0,1201.0,113.0,2740.0,1357.0,510.0,1296.0,71.0,0.0,0.0,5.0
2021-02-03,2118.0,224.0,2296.0,2426.0,12500.0,1230.0,482.0,286.0,191.0,6979.0,4924.0,8.0,80.0,507.0,3314.0,1428.0,1034.0,2167.0,2581.0,2041.0,273.0,942.0,2455.0,1717.0,634.0,791.0,1628.0,426.0,605.0,750.0,385.0,2311.0,670.0,7154.0,12079.0,139.0,3991.0,2139.0,627.0,3185.0,136.0,513.0,2890.0,208.0,1856.0,17848.0,1591.0,133.0,2959.0,1602.0,535.0,1539.0,160.0,0.0,0.0,4.0
2021-02-04,2767.0,184.0,4417.0,2469.0,14651.0,1584.0,937.0,243.0,166.0,7711.0,5706.0,4.0,139.0,402.0,3328.0,2336.0,908.0,41.0,2493.0,2760.0,301.0,1554.0,2804.0,1885.0,1410.0,1210.0,2203.0,301.0,507.0,889.0,451.0,3289.0,559.0,6970.0,5495.0,98.0,4120.0,2796.0,715.0,3420.0,322.0,587.0,3084.0,174.0,3154.0,13889.0,1273.0,174.0,3059.0,1584.0,574.0,1719.0,180.0,0.0,0.0,10.0
2021-02-05,1496.0,254.0,3826.0,1824.0,16813.0,1903.0,1431.0,321.0,269.0,11543.0,4842.0,14.0,148.0,404.0,3660.0,1504.0,581.0,2563.0,2256.0,866.0,265.0,1547.0,3287.0,1754.0,1048.0,1210.0,2191.0,347.0,520.0,897.0,427.0,4228.0,582.0,7897.0,5547.0,61.0,3683.0,2669.0,817.0,4752.0,80.0,600.0,6096.0,131.0,2661.0,14579.0,1216.0,109.0,5069.0,1493.0,597.0,1427.0,108.0,0.0,0.0,9.0
2021-02-06,1992.0,3.0,3471.0,1341.0,8496.0,1502.0,0.0,286.0,243.0,7486.0,4490.0,0.0,91.0,240.0,3062.0,2816.0,509.0,0.0,1994.0,0.0,266.0,1500.0,3619.0,1186.0,993.0,1036.0,1194.0,259.0,352.0,898.0,341.0,4511.0,421.0,11492.0,4172.0,11.0,3549.0,2063.0,604.0,3963.0,291.0,0.0,3007.0,188.0,3182.0,8502.0,1211.0,154.0,4709.0,775.0,549.0,1114.0,42.0,0.0,0.0,0.0
2021-02-07,1112.0,0.0,1544.0,672.0,9741.0,1074.0,0.0,762.0,158.0,6624.0,3589.0,0.0,44.0,0.0,2065.0,1724.0,284.0,0.0,1537.0,1951.0,154.0,1566.0,3107.0,0.0,901.0,900.0,805.0,73.0,301.0,651.0,337.0,4332.0,342.0,9923.0,4674.0,49.0,2138.0,2192.0,381.0,4022.0,484.0,0.0,3392.0,97.0,2387.0,8356.0,908.0,134.0,2949.0,0.0,518.0,766.0,9.0,0.0,0.0,17.0
2021-02-08,925.0,505.0,2250.0,637.0,14106.0,946.0,4367.0,337.0,101.0,5737.0,2704.0,28.0,-11.0,449.0,1742.0,1033.0,629.0,1412.0,1003.0,1177.0,200.0,903.0,1369.0,2128.0,564.0,635.0,953.0,124.0,104.0,548.0,300.0,2561.0,311.0,8972.0,3084.0,29.0,1926.0,1057.0,297.0,3142.0,322.0,1213.0,2030.0,54.0,1226.0,9717.0,514.0,146.0,1700.0,3068.0,398.0,609.0,157.0,0.0,0.0,0.0
2021-02-09,1318.0,125.0,4381.0,1475.0,10584.0,934.0,869.0,279.0,145.0,7023.0,3721.0,9.0,29.0,437.0,2082.0,1130.0,931.0,3.0,2328.0,1365.0,217.0,976.0,1593.0,918.0,572.0,656.0,1103.0,374.0,344.0,546.0,229.0,3576.0,413.0,8279.0,2786.0,-9.0,3207.0,1081.0,513.0,4306.0,241.0,330.0,1908.0,122.0,1636.0,13755.0,918.0,59.0,3291.0,811.0,416.0,865.0,46.0,0.0,0.0,19.0
2021-02-10,1401.0,205.0,1977.0,1092.0,8504.0,751.0,888.0,251.0,67.0,7537.0,3490.0,0.0,76.0,458.0,2825.0,1431.0,911.0,1872.0,1911.0,333.0,253.0,1137.0,2050.0,1239.0,651.0,784.0,1439.0,307.0,462.0,659.0,393.0,4370.0,510.0,6584.0,3833.0,39.0,3281.0,1672.0,543.0,3163.0,92.0,459.0,2829.0,175.0,2947.0,12727.0,1299.0,17.0,3203.0,681.0,429.0,999.0,44.0,0.0,0.0,0.0
2021-02-11,1503.0,158.0,1861.0,1103.0,10577.0,1722.0,1003.0,414.0,185.0,8525.0,4179.0,13.0,124.0,323.0,2838.0,1701.0,371.0,63.0,1871.0,2728.0,175.0,1199.0,2450.0,1507.0,898.0,911.0,1384.0,247.0,374.0,592.0,410.0,3656.0,533.0,10011.0,4568.0,139.0,2806.0,1696.0,607.0,3939.0,142.0,488.0,3147.0,279.0,1624.0,12176.0,1242.0,127.0,3699.0,1453.0,469.0,1428.0,105.0,0.0,1.0,20.0
2021-02-12,1097.0,155.0,2426.0,565.0,9558.0,2091.0,838.0,388.0,137.0,7617.0,3900.0,3.0,87.0,349.0,2598.0,1419.0,1133.0,1199.0,1423.0,1170.0,201.0,1112.0,2416.0,1535.0,1048.0,984.0,1082.0,221.0,479.0,636.0,393.0,3732.0,401.0,8715.0,4128.0,113.0,3305.0,1439.0,494.0,3304.0,288.0,440.0,3870.0,209.0,2246.0,11606.0,1060.0,166.0,3191.0,1008.0,467.0,1102.0,107.0,0.0,0.0,19.0
2021-02-13,1189.0,1.0,1791.0,954.0,8917.0,1209.0,0.0,409.0,126.0,7515.0,3823.0,0.0,43.0,258.0,2092.0,1232.0,474.0,0.0,764.0,0.0,160.0,1159.0,2083.0,944.0,940.0,695.0,814.0,234.0,1542.0,813.0,434.0,3757.0,565.0,8755.0,4130.0,85.0,2799.0,1474.0,458.0,3622.0,389.0,0.0,2983.0,137.0,1792.0,9213.0,943.0,146.0,3215.0,880.0,395.0,866.0,0.0,0.0,0.0,0.0
2021-02-14,1075.0,1.0,1947.0,466.0,5613.0,853.0,0.0,331.0,122.0,5436.0,1929.0,0.0,32.0,0.0,1631.0,1218.0,219.0,0.0,1708.0,1306.0,104.0,847.0,1882.0,0.0,776.0,1093.0,554.0,104.0,209.0,512.0,288.0,2168.0,282.0,8330.0,3170.0,46.0,1809.0,1277.0,247.0,2450.0,296.0,0.0,4153.0,110.0,1347.0,4875.0,710.0,116.0,2575.0,0.0,306.0,562.0,50.0,0.0,0.0,0.0
2021-02-15,674.0,0.0,1338.0,320.0,5551.0,533.0,2905.0,236.0,83.0,3615.0,2070.0,10.0,21.0,0.0,1420.0,777.0,468.0,1353.0,723.0,503.0,148.0,722.0,1573.0,1452.0,602.0,544.0,654.0,138.0,92.0,391.0,258.0,1445.0,190.0,6538.0,2458.0,46.0,1915.0,732.0,183.0,1751.0,228.0,966.0,1725.0,61.0,1143.0,2793.0,462.0,185.0,1539.0,0.0,301.0,426.0,0.0,0.0,0.0,18.0
2021-02-16,883.0,501.0,1132.0,177.0,8479.0,668.0,580.0,130.0,130.0,6297.0,2895.0,2.0,2.0,462.0,1348.0,878.0,592.0,15.0,1241.0,0.0,96.0,516.0,1226.0,1124.0,452.0,734.0,780.0,127.0,119.0,290.0,259.0,3633.0,299.0,6709.0,1988.0,138.0,2026.0,516.0,411.0,3001.0,480.0,285.0,1435.0,217.0,962.0,2925.0,591.0,55.0,1770.0,1699.0,228.0,779.0,215.0,0.0,1.0,0.0
2021-02-17,679.0,63.0,1315.0,667.0,6531.0,1137.0,534.0,212.0,49.0,7342.0,3545.0,2.0,40.0,408.0,1795.0,923.0,588.0,1250.0,1010.0,624.0,104.0,759.0,1360.0,1240.0,758.0,684.0,955.0,234.0,299.0,363.0,377.0,4109.0,272.0,5925.0,3167.0,120.0,1816.0,1079.0,382.0,3515.0,111.0,368.0,1916.0,92.0,780.0,5154.0,901.0,79.0,2284.0,1061.0,288.0,771.0,99.0,0.0,0.0,3.0
2021-02-18,1198.0,217.0,1143.0,253.0,5994.0,1241.0,547.0,271.0,121.0,5117.0,3485.0,2.0,98.0,286.0,1967.0,757.0,599.0,31.0,957.0,828.0,218.0,986.0,2040.0,1201.0,913.0,134.0,1071.0,200.0,296.0,488.0,461.0,3277.0,407.0,9582.0,3916.0,133.0,2282.0,637.0,456.0,3254.0,78.0,419.0,2675.0,186.0,1057.0,2309.0,1151.0,153.0,2304.0,1200.0,355.0,866.0,81.0,0.0,0.0,13.0
2021-02-19,847.0,212.0,1918.0,268.0,8829.0,1280.0,1198.0,329.0,160.0,6683.0,3679.0,10.0,57.0,314.0,2218.0,1035.0,242.0,2091.0,1958.0,441.0,134.0,1008.0,1818.0,1473.0,995.0,360.0,923.0,277.0,400.0,420.0,368.0,3047.0,311.0,8573.0,3227.0,119.0,2306.0,877.0,477.0,2769.0,118.0,286.0,2893.0,147.0,1313.0,5601.0,857.0,102.0,2034.0,897.0,295.0,919.0,152.0,0.0,0.0,17.0
2021-02-20,774.0,2.0,2047.0,517.0,6113.0,1117.0,0.0,350.0,92.0,7280.0,3336.0,0.0,52.0,197.0,1922.0,1415.0,435.0,0.0,1331.0,0.0,138.0,763.0,1970.0,823.0,870.0,350.0,791.0,264.0,309.0,371.0,394.0,2877.0,425.0,8238.0,3446.0,75.0,2611.0,979.0,521.0,2574.0,211.0,0.0,3340.0,147.0,1335.0,6104.0,778.0,108.0,1882.0,890.0,309.0,815.0,0.0,0.0,8.0,0.0
2021-02-21,857.0,0.0,1804.0,284.0,4508.0,802.0,0.0,201.0,95.0,5065.0,1758.0,0.0,82.0,0.0,1585.0,881.0,578.0,0.0,979.0,1889.0,130.0,618.0,1520.0,0.0,879.0,390.0,578.0,138.0,198.0,301.0,252.0,2030.0,314.0,6237.0,2541.0,49.0,1461.0,1047.0,107.0,1808.0,249.0,0.0,2872.0,139.0,1129.0,6844.0,701.0,134.0,2303.0,0.0,252.0,451.0,112.0,0.0,0.0,0.0
2021-02-22,677.0,345.0,1507.0,245.0,5100.0,680.0,2233.0,358.0,107.0,4151.0,1536.0,12.0,34.0,434.0,1246.0,817.0,320.0,865.0,529.0,468.0,97.0,611.0,1262.0,1659.0,555.0,242.0,940.0,31.0,96.0,173.0,252.0,2704.0,234.0,6297.0,2133.0,35.0,1611.0,511.0,317.0,1857.0,173.0,835.0,1440.0,30.0,952.0,5853.0,338.0,115.0,1155.0,1168.0,238.0,472.0,105.0,0.0,0.0,4.0
2021-02-23,1453.0,57.0,1184.0,834.0,6394.0,1096.0,1357.0,138.0,89.0,5610.0,3780.0,0.0,42.0,282.0,1665.0,679.0,884.0,11.0,1487.0,1404.0,142.0,662.0,1237.0,1784.0,500.0,348.0,1220.0,230.0,357.0,398.0,258.0,3158.0,312.0,6923.0,1514.0,104.0,2775.0,367.0,510.0,2835.0,219.0,282.0,1323.0,212.0,1226.0,10583.0,716.0,83.0,1769.0,731.0,285.0,707.0,44.0,0.0,0.0,10.0
2021-02-24,1247.0,188.0,1310.0,803.0,5750.0,1168.0,1493.0,278.0,99.0,7128.0,3240.0,2.0,49.0,423.0,2022.0,1006.0,701.0,1098.0,1294.0,877.0,164.0,862.0,2102.0,1558.0,754.0,669.0,889.0,202.0,380.0,516.0,335.0,3119.0,446.0,6139.0,3346.0,115.0,1842.0,815.0,417.0,2793.0,43.0,456.0,2132.0,262.0,1631.0,7756.0,812.0,77.0,1907.0,872.0,243.0,841.0,44.0,0.0,0.0,34.0
2021-02-25,890.0,183.0,939.0,726.0,5539.0,1119.0,975.0,295.0,179.0,6640.0,3327.0,0.0,31.0,306.0,1884.0,1084.0,579.0,26.0,1443.0,764.0,218.0,976.0,2108.0,1598.0,986.0,920.0,954.0,203.0,381.0,571.0,310.0,3577.0,299.0,8893.0,3351.0,90.0,2409.0,1153.0,492.0,2402.0,100.0,467.0,2502.0,156.0,1994.0,7814.0,832.0,72.0,2036.0,1088.0,431.0,965.0,214.0,0.0,0.0,13.0
