,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
223136,USA,North America,United States,2020-08-29,5978691.0,43048.0,41502.0,181842.0,962.0,901.571,17673.279,127.252,122.682,537.533,2.844,2.665,0.93,9697.0,28.665,31178.0,92.164,0.0,0.0,29715.0,87.839,90264446.0,798695.0,267.849,2.37,851615.0,2.527,0.055,18.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223137,USA,North America,United States,2020-08-30,6012850.0,34159.0,41825.571,182282.0,440.0,892.143,17774.255,100.976,123.638,538.834,1.301,2.637,0.93,9549.0,28.227,31075.0,91.859,0.0,0.0,29926.0,88.463,90879362.0,614916.0,269.674,1.825,859157.0,2.549,0.055,18.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,235380.8,12.0,16.17,695.796210927472
223138,USA,North America,United States,2020-08-31,6046379.0,33529.0,41745.286,182764.0,482.0,899.143,17873.368,99.113,123.401,540.259,1.425,2.658,0.94,9509.0,28.109,31395.0,92.805,0.0,0.0,30061.0,88.862,91541345.0,661983.0,271.638,1.964,858429.0,2.547,0.055,18.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223139,USA,North America,United States,2020-09-01,6088345.0,41966.0,41661.286,183831.0,1067.0,876.857,17997.421,124.053,123.153,543.413,3.154,2.592,0.94,9471.0,27.997,31118.0,91.986,0.0,0.0,29816.0,88.137,92449482.0,908137.0,274.333,2.695,858680.0,2.548,0.055,18.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223140,USA,North America,United States,2020-09-02,6128451.0,40106.0,41364.286,184885.0,1054.0,862.0,18115.976,118.555,122.275,546.528,3.116,2.548,0.94,9362.0,27.674,30827.0,91.126,0.0,0.0,29474.0,87.126,93477339.0,1027857.0,277.383,3.05,860045.0,2.552,0.054,18.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223141,USA,North America,United States,2020-09-03,6173646.0,45195.0,40616.571,185907.0,1022.0,849.857,18249.575,133.598,120.064,549.549,3.021,2.512,0.94,9233.0,27.293,30297.0,89.559,0.0,0.0,29141.0,86.142,94510661.0,1033322.0,280.449,3.066,861791.0,2.557,0.054,18.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223142,USA,North America,United States,2020-09-04,6222299.0,48653.0,40950.857,186858.0,951.0,854.0,18393.395,143.82,121.053,552.361,2.811,2.524,0.93,9228.0,27.278,29879.0,88.324,0.0,0.0,28540.0,84.366,95510759.0,1000098.0,283.417,2.968,863573.0,2.563,0.053,18.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223143,USA,North America,United States,2020-09-05,6265508.0,43209.0,40973.857,187651.0,793.0,829.857,18521.123,127.728,121.121,554.705,2.344,2.453,0.92,9091.0,26.873,28845.0,85.267,0.0,0.0,27697.0,81.874,96327782.0,817023.0,285.841,2.424,866191.0,2.57,0.052,19.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223144,USA,North America,United States,2020-09-06,6294576.0,29068.0,40246.571,188087.0,436.0,829.286,18607.049,85.926,118.971,555.994,1.289,2.451,0.91,9010.0,26.634,28369.0,83.86,0.0,0.0,27094.0,80.091,96893869.0,566087.0,287.521,1.68,859215.0,2.55,0.052,19.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,242811.0,12.05,14.07,717.760215665468
223145,USA,North America,United States,2020-09-07,6319278.0,24702.0,38985.571,188410.0,323.0,806.571,18680.069,73.02,115.243,556.948,0.955,2.384,0.9,8974.0,26.528,28589.0,84.51,0.0,0.0,26608.0,78.654,97309127.0,415258.0,288.753,1.232,823969.0,2.445,0.052,19.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223146,USA,North America,United States,2020-09-08,6346373.0,27095.0,36861.143,188883.0,473.0,721.714,18760.163,80.094,108.963,558.347,1.398,2.133,0.91,8971.0,26.519,28951.0,85.58,0.0,0.0,26153.0,77.309,97973605.0,664478.0,290.725,1.972,789160.0,2.342,0.051,19.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223147,USA,North America,United States,2020-09-09,6380207.0,33834.0,35965.143,189983.0,1100.0,728.286,18860.178,100.015,106.315,561.598,3.252,2.153,0.93,8784.0,25.966,28775.0,85.06,0.0,0.0,26620.0,78.69,98933342.0,959737.0,293.573,2.848,779429.0,2.313,0.05,20.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223148,USA,North America,United States,2020-09-10,6419836.0,39629.0,35170.0,190892.0,909.0,712.143,18977.323,117.145,103.964,564.285,2.687,2.105,0.96,8590.0,25.392,28066.0,82.964,0.0,0.0,27278.0,80.635,100022025.0,1088683.0,296.803,3.231,787338.0,2.336,0.049,20.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223149,USA,North America,United States,2020-09-11,6464656.0,44820.0,34622.429,192034.0,1142.0,739.429,19109.813,132.49,102.345,567.661,3.376,2.186,0.99,8529.0,25.212,27368.0,80.901,0.0,0.0,27677.0,81.814,101123043.0,1101018.0,300.07,3.267,801755.0,2.379,0.047,21.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223150,USA,North America,United States,2020-09-12,6510235.0,45579.0,34961.0,192771.0,737.0,731.429,19244.547,134.734,103.346,569.84,2.179,2.162,1.02,8308.0,24.559,26496.0,78.323,0.0,0.0,27962.0,82.657,101989357.0,866314.0,302.641,2.571,808796.0,2.4,0.047,21.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223151,USA,North America,United States,2020-09-13,6550532.0,40297.0,36565.143,193165.0,394.0,725.429,19363.667,119.12,108.088,571.004,1.165,2.144,1.03,8261.0,24.42,26329.0,77.83,0.0,0.0,28404.0,83.963,102617699.0,628342.0,304.506,1.865,817690.0,2.426,0.047,21.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,249409.2,12.06,12.43,737.264791055396
223152,USA,North America,United States,2020-09-14,6583447.0,32915.0,37738.429,193586.0,421.0,739.429,19460.965,97.298,111.556,572.249,1.244,2.186,1.03,8264.0,24.429,26788.0,79.187,0.0,0.0,28030.0,82.858,103326930.0,709231.0,306.61,2.105,859686.0,2.551,0.046,21.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223153,USA,North America,United States,2020-09-15,6620865.0,37418.0,39213.143,194777.0,1191.0,842.0,19571.574,110.609,115.916,575.77,3.521,2.489,1.03,8158.0,24.115,26934.0,79.618,0.0,0.0,28253.0,83.517,104295010.0,968080.0,309.483,2.873,903058.0,2.68,0.046,21.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223154,USA,North America,United States,2020-09-16,6659218.0,38353.0,39858.714,195710.0,933.0,818.143,19684.947,113.373,117.824,578.528,2.758,2.418,1.04,8074.0,23.867,26372.0,77.957,0.0,0.0,27186.0,80.363,105435366.0,1140356.0,312.867,3.384,928861.0,2.756,0.046,21.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223155,USA,North America,United States,2020-09-17,6704657.0,45439.0,40688.714,196560.0,850.0,809.714,19819.267,134.32,120.278,581.04,2.513,2.394,1.04,8025.0,23.722,26085.0,77.108,0.0,0.0,26252.0,77.602,106593984.0,1158618.0,316.305,3.438,938851.0,2.786,0.046,21.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223156,USA,North America,United States,2020-09-18,6754865.0,50208.0,41458.429,197518.0,958.0,783.429,19967.684,148.417,122.553,583.872,2.832,2.316,1.05,7970.0,23.56,25833.0,76.364,0.0,0.0,25317.0,74.838,107824213.0,1230229.0,319.955,3.651,957310.0,2.841,0.046,21.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223157,USA,North America,United States,2020-09-19,6800483.0,45618.0,41464.0,198184.0,666.0,773.286,20102.533,134.849,122.569,585.841,1.969,2.286,1.05,7833.0,23.155,25481.0,75.323,0.0,0.0,24700.0,73.014,108763392.0,939179.0,322.742,2.787,967719.0,2.872,0.045,22.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
